"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76"
0.202150321279834,0.0763635106983821,0.0306278836872196,0.112733660325793,-0.0467374957279948,-0.0569029219340763,-0.00712493277941278,0.0243274154195806,-0.339944979205945,0.3,-0.3,0.552454851097607,-0.3,1,-0.0118215475688763,0.0652145191656003,-0.0533920872695988,0.121323870364767,0.0067318013478535,-0.0245118135486985,-0.0253893128362682,-0.0774162716545734,-0.6,0.7,-0.311785467078984,0.215248019248706,-0.17643820187969,0.8,0.8,0.0956079471190564,0.125042351732759,0.8,0.0342237962080979,-0.7,0.0609862848200367,0.721328402647591,0.276350965166663,-0.168336592464853,-0.00834469952040346,-0.0149889373351013,0.0846005642763993,0.0115958279599973,0.0119884503962714,0.0682166000374912,-0.0437489666923562,-0.0512066044840016,0.00538766958023127,-0.0271175942182579,0.0263094593642008,-0.0821814396915968,-0.145394149406586,-0.238742357721305,-0.278658154628962,-0.0763599184918261,0.423915169722023,0.472699033708215,-0.16366133475283,-0.133684096114571,0.0440848907295178,-0.012891326016234,-0.137251489024249,0.350714314257885,-0.145246813784371,-0.110575357952823,0.0455051484604925,0.0510886982435217,-0.118075438040064,-0.00807054115554497,0.0726795865117172,-0.0427614224281636,0.676692839248695,0.194181488261367,-0.318337083161718,0.20732913284587,0.9,0.410327985577854
0.00794918635344393,-0.0240059445094382,-0.000951677294386759,0.0304541377036852,-0.0257412392725844,-0.00517879255024287,-0.0301045319934977,0.0573790251031198,-0.00999564397483227,-0.0196702453063286,-0.0179198534831607,-0.0588606813551833,-0.0264825850427572,-0.0118215475688762,1,-1,-1,-0.00253498579999893,-0.160302605277908,0.105134880791617,0.0769288280853624,-0.0192120498008091,0.0106058105946729,0.0250618060690035,-0.100257031023934,-0.0313476885229305,0.0956897641837682,-0.0193556230448165,0.0131781495267569,-0.116984635157818,0.0124366466192099,-0.0311883211834399,-0.03307697647236,-0.0159186147449444,0.0108162908537328,-0.0102503675851608,0.0067901148968506,-0.0796431373865653,0.0381762234282092,-0.0584700039920145,-0.0675977017307256,0.117696453584376,0.0320525147621706,-0.0691683731642921,0.0783836662637834,0.0852402701467517,0.0694716974337579,0.0615713297352157,0.104010600117521,-0.0940802342941834,0.00616078907621519,0.0330808239208627,0.00165712592925827,-0.0390066221794813,0.0892408412680991,-0.0691821733406202,0.0396457624001132,-0.0604179474558931,-0.105144087263497,0.0369185423950799,-0.00516402363821253,0.099621439969991,-0.0187638555201357,-0.00872676677642321,0.0408556738984506,0.0417263175932384,0.113238172567939,-0.140975243401734,0.0102545264686303,-0.065216609228567,-0.0534185962696507,-0.0125775576260901,-0.00240748477965211,0.015219923414556,-0.0116919072756331,0.00713549944130937
0.0320256356759606,0.0723141384263112,-0.0082052701115865,0.023014529288933,0.0314420516006041,-0.0515106441011215,0.0892565251860534,-0.000603483570683817,-0.0296731346376425,-0.0557990407856409,-0.0116903129770155,0.0448732661647839,0.0360021275639128,0.0652145191656002,-1,1,-1,-0.0230953793295673,0.138563512782683,0.0541452199541591,-0.0697117880764796,-0.0998017665452734,-0.0354068490944492,0.107358699762121,-0.137410633028719,0.0197345687877539,0.0465068367106175,0.0716013198827964,0.0781788772545202,0.0064238668753368,-0.0332758265304419,0.0656238551934877,0.0146665877242295,-0.0287492141199774,0.0126459590698836,-0.0155829061407172,0.031493226090788,-0.0868728042874523,-0.211504836803806,-0.00870553627903075,-0.0682098638370608,0.0812074051529528,0.0421804598303588,0.0338429936578287,-0.154887719363978,-0.0710606889458289,0.0848577111733216,0.00510845271880259,-0.0404957907000898,0.159306154448801,-0.0651434183917269,-0.0415739695122701,-0.0277187565715556,0.0611580409473053,0.000182201858515396,0.0647161385986182,-0.0701032702501106,0.0248666134071973,-0.00530458406256079,-0.0464523098483851,0.0150233580391359,0.0341954858468747,0.135270464801538,-0.132067509603712,-0.0536590640511296,-0.0199459003133578,-0.12060300423604,0.0453569108605948,0.0814224534948299,0.0675040299337126,0.0821821748641344,0.0150315583063038,-0.0173648053639063,0.0185941171517798,0.0135646691558329,0.0416158992419038
-0.0399746686189233,-0.0483073374978462,0.00915692038912583,-0.0534687073950185,-0.00570033207680751,0.0566890266667306,-0.0591510197827696,-0.0567757546796322,0.0396682951347738,0.075469032326004,0.0296099683747341,0.0139881041167578,-0.00951929606758939,-0.0533920872695988,-1,-1,1,0.0256304183325588,0.0217406846921367,-0.159280026310792,-0.00721787354549418,0.119012931288338,0.0248007554532731,-0.132419420335633,0.237666711204055,0.0116133955035252,-0.142196727764546,-0.0522446611006569,-0.0913561070956668,0.110561152903306,0.0208387975622553,-0.0344345715327287,0.0184106772302043,0.0446673478744957,-0.023462047046106,0.0258334069439231,-0.0382828074418144,0.166515484442425,0.173326715007481,0.0671757432775282,0.135807300063171,-0.198903595044877,-0.074232780178472,0.0353259476189126,0.0765023733249802,-0.0141804258511262,-0.154328954610464,-0.0666799381638173,-0.0635154843710849,-0.0652243054222311,0.0589821171880708,0.00849254303959441,0.0260612555647978,-0.022150663116866,-0.0894231176200413,0.00446693995966797,0.0304568438054634,0.0355515223050967,0.110448921181674,0.0095332367511207,-0.00985921111481001,-0.133816739906504,-0.116505491514592,0.140793133673242,0.0128027285414088,-0.0217806541579698,0.00736343542761819,0.0956191964348193,-0.0916763391903149,-0.00228662958400778,-0.0287623602675404,-0.00245371275616204,0.0197720057977306,-0.0338137476440527,-0.0018723402980766,-0.0487507525697589
0.0816825967747192,0.0997313677835281,-0.0172431921716036,0.079973534737602,0.0314541431049156,-0.106318905385932,-0.00549559605210928,0.0346026664574228,-0.146190522720465,0.0997460842930678,-0.125141902296708,0.185547607352918,-0.173223422429425,0.121323870364767,-0.00253498579999893,-0.0230953793295673,0.0256304183325588,1,-1,-1,-1,-1,0.580365755935689,0.449888169620556,-0.289914599806235,-0.39702240565347,-0.348530832224654,0.546763549322438,0.403722170469103,0.00386023244983204,0.0159937204440846,0.344740581045105,-0.123489077870959,-0.525146663776289,-0.205242708153347,-0.0623165044694454,0.888555174515237,0.123910278377122,0.0110842999279747,-0.143666284407636,-0.0799195869675553,-0.0250218200319218,-0.113288513420528,-0.0263004077110685,-0.19791393811957,-0.0262733661040395,-0.0474178783042002,0.0783873290933442,-0.155594582790586,0.0157447545493199,0.0504701534822908,-0.252208380689358,-0.313488233757877,0.618765237080489,0.106566538712948,0.260880033100797,0.277951697481826,-0.601246112173165,-0.0135401447038845,-0.106922143012689,-0.0595044194468623,0.295745424839496,-0.102276132506315,-0.0210621561460235,0.00189265171830272,-0.0234486274606098,0.0368706942766177,0.0265861331260214,-0.00093084510203995,-0.040904686991538,0.551352203718489,-0.0408153476416637,-0.376846400851492,-0.0610182686034056,-0.00333455884642965,0.8
0.0309978254567559,-0.0454504260857542,0.0507774263956837,-3.87264780654129e-05,-0.0531218966257695,0.0541189250317218,0.0379061501669505,-0.0506400173569153,0.057671097518787,-0.0365018741660304,0.0412060109107241,-0.00142154436212234,0.0996196976439708,0.00673180134785351,-0.160302605277908,0.138563512782683,0.0217406846921367,-1,1,-1,-1,-1,-0.189395491392538,-0.14289217006936,0.119824362845487,0.332727063410282,-0.116433223027351,-0.121967313075409,-0.0573603163038469,-0.0120917046352299,0.0437065859982102,-0.0573290607089453,0.000290890941991774,0.158273506265261,0.121885506423699,0.0368581432336149,-0.260848800056009,-0.0356545493828108,-0.0606871579995615,-0.142696215707626,0.161109976228087,0.010619259400584,-0.160674202596592,-0.0414043991114178,0.0812856401341358,-0.0407540431465457,0.138072345115874,-0.0967460937274988,-0.0201357545486358,0.142297478283025,0.0184991982123626,0.217223189256978,-0.0721987032605645,-0.158673357895735,-0.0894465105197966,-0.0174930608612246,-0.0971836077493835,0.196829656811046,-0.0374533605540929,0.107789456590465,0.0713911809770057,-0.199819714530174,0.0422639180561891,0.0202747388432832,0.0358168508268855,-0.11070072847652,-0.132447742882185,0.101888317190751,0.0378385629928932,0.0676557056186793,-0.104851915449081,-0.0215417847618123,0.110005178113596,0.0465687163835871,0.0314430611085801,-0.222959591391944
-0.0309874484830774,0.000473918257648088,-0.0486181248851866,-0.017058632093317,0.0474759550846218,-0.0327183686703697,-0.0225867135080424,0.117834655023622,0.0227436971268583,-0.116684305270044,-0.0142792801221293,-0.172759232316646,0.000582676166258032,-0.0245118135486985,0.105134880791617,0.0541452199541591,-0.159280026310792,-1,-1,1,-1,-1,-0.142860300248812,-0.0842914619827161,-0.0344265797158572,0.111613816163209,0.152496418707925,-0.157533287401601,-0.106323234278962,-0.123126545093051,-0.06608432163014,-0.0195148976343798,-0.0127732338540535,0.133877026207352,0.0274573683259755,0.140263614812767,-0.222077265499842,-0.0218182323277197,0.120667075536094,0.152835532136142,-0.0692843957036855,0.0957358494228621,0.069485242387883,0.139284578236692,-0.03739333863047,-0.030180806470001,0.0479724102091637,-0.137991950343823,0.0923424540460706,-0.075647604956485,-0.0596634698079838,0.0436611568826407,0.036295571204349,-0.147803652391977,0.0097339909797965,-0.157986420767445,0.0197381432685204,0.163338506285583,-0.077572141401219,0.0648105760913945,0.071189828134283,0.0575698994603225,0.0496778461571249,-0.16683899088619,-0.0188548924641526,0.0432117745637323,0.0304328798897596,0.121644915752893,-0.185480723673986,0.00882709965520555,-0.0661891509818546,-0.0109017708409801,0.128715328463544,0.0195792972717821,0.0879034107652202,-0.186317512951719
-0.0898326306277421,-0.00330509891364813,0.0403958014007143,-0.0987561619188085,0.0205140711247119,0.0765762832038357,0.0289035220952454,-0.051622263752869,0.0180943087994088,0.0102207120314769,0.0943203064005186,-0.04820030036274,0.0529113958778564,-0.0253893128362682,0.0769288280853625,-0.0697117880764796,-0.00721787354549418,-1,-1,-1,1,-1,-0.118399632376489,-0.144772225457145,0.0437198488627889,0.0279265981222338,0.188559703407045,-0.111804266763575,-0.132568734793329,0.000707757640273319,-0.0475750517966216,-0.134903866439178,0.0805499290493727,0.0913258553241976,-0.00224034126933482,0.0208519514820266,-0.209335755196623,-0.0217321981820549,-0.0665282481308218,0.0790233356290403,0.0574071804074532,-0.0602701866158035,0.136767409190191,0.00781229925215924,0.00450843109816794,0.106319154211726,0.0842453245513591,0.23094971603347,0.157354124030976,-0.012157512873327,-0.0330198405511445,-0.011514006208428,0.154356756402479,-0.0999785118237392,-0.0469432265814638,-0.0431854599486243,-0.129180953319872,0.163427722670424,0.00440015231168739,-0.0423601266828726,-0.0214283912940165,-0.0178837880506944,0.0360811560739001,0.0438046475200743,-0.0499954281250827,0.0738597695153857,0.0361102002088846,-0.216833917827731,0.200198386000962,-0.043348031364054,-0.176219418090653,0.0392430283237597,0.0156458272162421,-0.0258334572543294,0.00719504484742756,-0.191581604663966
0.00791568434288446,-0.0514116560436159,-0.0250611360435725,0.0357283535210994,-0.0463965769425266,0.00857002927435973,-0.0388993657546195,-0.0495389515501563,0.0466935154953823,0.0436567643979743,0.00303502735488606,0.037460289924176,0.0191655213398388,-0.0774162716545734,-0.0192120498008091,-0.0998017665452733,0.119012931288338,-1,-1,-1,-1,1,-0.129093508959189,-0.0770298686028037,0.16004360693713,-0.0754727539605431,0.123339773714015,-0.154260239107397,-0.106269298674133,0.130795781030654,0.054092321062941,-0.131968395944471,0.0557185078548516,0.140479080444352,0.0585080095555643,-0.135632976127997,-0.195116020424936,-0.0449560862138521,-0.00472884262510448,0.0545317439029088,-0.0692315684540713,-0.0210911968230533,0.0676762556845564,-0.0794583242839921,0.149495363252567,-0.00904987279556555,-0.22288794945328,-0.074692024023492,-0.073920950110509,-0.0707442715287327,0.0234107719412436,0.00205540970381692,0.194256757607988,-0.212032702773626,0.0208438133055994,-0.0414270636851061,-0.0709232894822719,0.0770113410748719,0.124378554034599,-0.0232994184265003,-0.0620804351345519,-0.134638777545191,-0.0261878527669233,0.123450077084587,0.0312258551866442,0.0170754735090794,0.028939407577613,-0.0334018327057002,-0.0516646021951091,0.00793762390634987,-0.202963582110803,0.0346284151154183,0.122023523161465,0.0213956505370212,-0.122932819366953,-0.191186466971883
-0.283341382394913,-0.132759738547232,0.2,-0.196074403330254,-0.0682757720386994,0.257883783096497,-0.155342022963837,0.362802101712974,-0.161368732302957,-0.0709620003829752,0.00885870735541289,-0.1,-0.231252688378506,-0.6,0.0106058105946729,-0.0354068490944492,0.0248007554532731,0.580365755935689,-0.189395491392538,-0.142860300248812,-0.118399632376489,-0.129093508959189,1,-1,-1,-1,-1,0.120468644958285,-0.00979578067781954,-0.0296826393783176,-0.0388509309408401,-0.190751739938153,0.0975244281165469,-0.359410758397112,-0.125391823254099,-0.606078221554254,0.610862059285086,0.131077344457141,-0.0816240485845362,-0.0552454167003581,-0.0340302083856981,-0.0505230078386666,-0.0914709196034395,-0.102307329865381,-0.00335565797760802,0.0267810471023902,-0.0173249553373177,-0.0209774915149144,-0.016462796941166,-0.189746248179604,-0.0619278164282709,-0.220939204973071,-0.191325120441827,0.451142974962444,0.0531169086550552,0.124011038689308,0.235520755673374,-0.386843890476071,0.0152367269373084,-0.0587483590804263,-0.104069967584639,0.383400744661092,-0.138692895258305,-0.1070677391683,-0.000348582821624157,-0.0665436075170219,0.0717760362603057,-0.0565833382655852,-0.054497383794828,0.106029077749681,0.0206723173480746,0.102438031820182,-0.320912206090563,-0.0354763304623596,-0.609154797281436,0.7
0.2,0.4,-0.227858932778408,0.1652183637529,0.213563373954949,-0.368527426819351,0.182333978264594,-0.111854274216873,-0.464420583298958,0.368362485697963,-0.6,0.4,-0.330029313568499,0.7,0.0250618060690035,0.107358699762121,-0.132419420335633,0.449888169620556,-0.14289217006936,-0.0842914619827161,-0.144772225457145,-0.0770298686028037,-1,1,-1,-1,-1,0.72673728009768,0.786592068072877,0.041064971072881,0.0694040341156702,0.857310205541531,-0.0204397267388293,-0.4,0.318000210814143,0.325660019158327,0.567394083689278,-0.202528594810743,-0.0516333123447728,0.0691206915405389,-0.0410061958428943,0.0112956528304362,0.0666626938808853,0.0276566720226569,-0.138615032280785,0.0378599574455765,-0.0373943771359726,0.0159838038666286,-0.0570215314652744,-0.0299291026097329,-0.00620503028351128,-0.322987084332428,-0.389078832432998,0.0896895197300084,0.380026992211458,0.339992565076462,0.25575059488956,-0.353813473633842,0.0466194548214605,-0.0155002705333648,-0.13564361049317,0.295344297477731,-0.0793987213601599,-0.127116755488014,0.0164462015280029,0.0613143989180411,-0.0658105025509774,-0.0132823739801787,-0.00216326714524266,0.00373462220508191,0.854991850510837,0.185777814809313,0.00978755271913726,0.44894408175094,0.495439233644847,0.7
0.3,-0.17487597104242,-0.105874187667219,0.277107423881358,-0.170502384447154,-0.106372998636107,-0.0527658629910346,-0.222164215998044,0.410728305650018,-0.108980018016958,0.177839923124215,-0.41894846512713,0.318419655519728,-0.311785467078984,-0.100257031023934,-0.137410633028719,0.237666711204055,-0.289914599806235,0.119824362845487,-0.0344265797158572,0.0437198488627889,0.16004360693713,-1,-1,1,-1,-1,-0.546826805012264,-0.328425952143237,-0.0883781696342522,-0.175754075394069,-0.297799181480255,-0.0175823261225753,0.6,0.00665198674329786,-0.0147971569090814,-0.400408571001388,0.0624917562578354,0.135679098254681,0.0565827598427718,-0.0508439536984934,-0.0663657654795367,0.183332838012122,0.0769969189515735,0.0960339974104168,0.0503451495697319,0.0553759225570627,-0.0896295535419914,-0.0355136411106526,0.170304770409132,0.153574766331715,0.180681056055206,0.251749897878813,-0.0775887226082052,-0.368805202325237,-0.333627027643235,0.00661471579046655,0.312353107664459,-0.0533072757443912,0.0710943433026969,0.0998975505552947,-0.481405156981022,0.18815522584846,0.18796288064269,-0.124166993711254,0.002456990296185,0.0225488869714885,0.0272273908503176,0.0177719026489845,0.0538933156328089,-0.360043719927957,-0.128660442933152,0.353744490735175,-0.154198388436675,-0.115304739365849,-0.494230407402338
0.3,-0.246546757814071,-0.00651381548221642,0.235755664972691,-0.229179499369945,-0.00573852450679676,-0.177348318280713,-0.0403698661072696,0.234539940317401,-0.0106145761639107,0.288926400507794,0.2,0.0905954911854224,0.215248019248706,-0.0313476885229305,0.0197345687877539,0.0116133955035252,-0.39702240565347,0.332727063410282,0.111613816163209,0.0279265981222338,-0.0754727539605431,-1,-1,-1,1,-1,-0.102668520812173,-0.0218994412811774,0.0484439591980242,0.148292396130453,-0.162349540258031,0.0180110164522333,-0.1,-0.103426615241578,0.107547631073072,-0.341090650987409,-0.019372914293974,-0.00630075388585906,-0.127267924065919,0.226715782345439,0.0320371456239364,-0.1590168936999,-0.0312201733031476,0.0820372260423349,-0.176999190915671,0.123788505940305,-0.0204001814224617,0.0983506101353639,0.0612866108419206,-0.0211806198561717,0.216678252438717,0.0877917632616995,-0.263818703221527,0.0745849648999913,0.221066346176158,-0.554112023567492,0.223644171059604,-0.0363664688340167,-0.0439360758244336,0.0982408382229573,0.10709644610641,-0.0304011403231022,-0.0876119772945021,0.112734443899128,-0.0938855949173038,0.0412215627967056,-0.0427870298926297,-0.0522822289199262,0.0351980268474189,-0.26408944070032,-0.0184729785157942,-0.340975473864015,-0.193979713232618,0.153107625897442,-0.276030806270393
-0.476019058782741,0.179991512714494,0.136667317409069,-0.477350792183938,0.259067881029421,0.213516985148191,0.214252480604645,0.00359163752986853,-0.00938616946779662,-0.189604241204699,0.102265353655545,-0.1,0.168233391425632,-0.17643820187969,0.0956897641837682,0.0465068367106175,-0.142196727764546,-0.348530832224654,-0.116433223027351,0.152496418707925,0.188559703407045,0.123339773714015,-1,-1,-1,-1,1,-0.220936322124091,-0.442308288921704,0.025414043972225,-0.00661431986764439,-0.215917324995946,-0.086144736675935,0.5,-0.0806000032379899,0.170571953561368,-0.448090904471111,0.0266666212040353,0.0045020131558696,0.0566649303793393,-0.101625323544171,0.0778318058866875,-0.000601228333955767,0.0279424922078859,-0.0381364138936904,0.0657620113635639,-0.123369859715109,0.118584005583888,0.00729743575626493,0.00293786359976701,-0.0451822365005247,0.156832521099357,0.247526991189383,-0.199791579218934,-0.15823354103511,-0.375110419351303,0.0760889725128829,0.209188622572472,0.0269661180464864,0.0484243199944458,0.051095579579503,-0.332433781592982,0.0712501079273209,0.141405978246929,-0.00577212711717636,0.0959671005897443,-0.0666886535444138,0.0892322077089103,0.0851913617683472,-0.197942895072511,-0.260396771703556,-0.152383022330323,0.333831687359517,-0.0584948431769159,0.0547260898880579,-0.426639418256308
-0.2,0.3,0.3,-0.266325929434976,0.116704926267183,0.159743886213264,0.23001034085588,0.223333344241979,-0.604471772161584,0.121260099038859,-0.369109446998403,0.7,-0.329021284278438,0.8,-0.0193556230448165,0.0716013198827964,-0.0522446611006569,0.546763549322438,-0.121967313075409,-0.157533287401601,-0.111804266763575,-0.154260239107397,0.120468644958285,0.72673728009768,-0.546826805012264,-0.102668520812173,-0.220936322124091,1,0.808087265991908,0.176373827207741,0.227023838129189,0.694881313525327,0.0047759199239919,-0.754681508922996,0.132602982745689,0.329924209906603,0.728812129702685,-0.206532116247381,-0.0675789468559001,-0.0440829775284529,0.0749892985145138,-0.058354677583272,-0.0457406939121305,-0.00156381811425933,-0.0234702981217348,-0.0356663203423379,-0.0300239134486818,-0.0240945492753116,-0.0288683439576446,-0.0128194428342858,0.0132173154983871,-0.331384624324491,-0.42261556899097,0.278699021185846,0.432012497881427,0.57971777026587,0.00259489338754802,-0.477484896214742,0.103015940552952,-0.161399427562572,-0.111440063754908,0.466625368861076,-0.129089599042953,-0.18121305585736,0.133351298637625,0.0292797402172277,-0.112037732257082,-0.058868484730419,0.00526881760933886,0.00346444111974013,0.77547774887362,0.179033335935948,-0.4046067756673,0.329947889838284,0.494360923690329,0.9
0.7,0.3,0.7,0.138251742356975,-0.24788906905159,0.118259314910168,-0.0862767139901199,0.373643851014302,-0.7,0.223191528491956,-0.7,0.440854938686316,-0.8,0.8,0.0131781495267569,0.0781788772545203,-0.0913561070956668,0.403722170469103,-0.057360316303847,-0.106323234278962,-0.132568734793329,-0.106269298674133,-0.00979578067781954,0.786592068072877,-0.328425952143237,-0.0218994412811774,-0.442308288921704,0.808087265991908,1,0.0384269673115948,0.0746445111656037,0.847688027199003,0.153365844525936,-0.7,0.389594887203509,0.309888393598481,0.638983878268643,-0.260189074165071,-0.0791717512115472,-0.0346888286799884,0.0566467034115306,0.00130347405611505,-0.010914934055589,-0.0136169220461582,-0.0935021774423595,0.031098257937041,-0.0267619025137048,-0.00345950378031273,-0.0371278385726048,-0.134470540114474,-0.0962204646447997,-0.396343942162281,-0.490162588260459,0.0550713584392743,0.494627607476917,0.492665244278123,0.224129539208256,-0.380713781767787,0.0604390907241307,0.0272394340431369,-0.204711932392371,0.474372764217635,-0.230190182001421,-0.148726456244289,0.0321182134612427,-0.0159437645227305,-0.0869071714450039,-0.0256771012218394,0.0382356796273498,0.0583746318486197,0.826604499033741,0.37133787195507,-0.156536824751484,0.529668754961295,0.492489085063788,0.8
-0.104861474678946,-0.0125726160320286,-0.0325040031787474,-0.0449535829258013,0.011041471857248,0.0294629550085813,-0.125392721220175,0.0636517771329688,-0.118333312864078,0.16205462613916,-0.162821705423918,0.7,-0.209211698704255,0.0956079471190564,-0.116984635157818,0.00642386687533679,0.110561152903306,0.00386023244983205,-0.0120917046352299,-0.123126545093051,0.000707757640273314,0.130795781030654,-0.0296826393783176,0.041064971072881,-0.0883781696342521,0.0484439591980242,0.025414043972225,0.176373827207741,0.0384269673115948,1,0.35599967479848,0.0874407075097674,0.00791995634021168,-0.0880048116482189,0.0154802660616347,-0.0569847515493089,0.0116302077988514,0.039339234691229,-0.0758503619011741,-0.0585374196974106,-0.0835987810548419,-0.00314611875149524,-0.0419993947563786,0.0527930868894122,0.0831627314892781,0.0285542954736004,0.0338045592278304,0.0511066636593856,-0.0213376094394586,-0.130166032448662,0.057605990979236,-0.123890720219385,-0.0597479115679344,-0.190830739833548,0.0560789989914272,0.266995781941919,-0.0188143045539646,0.0398388971873371,1,-0.315884080647112,-0.118324114260515,-0.241233533882799,-0.0986002049750832,-0.193881777069798,0.206769975617736,0.0786453534236179,-0.0320054957194736,-0.0512420392483998,-0.190807754328785,-0.0106314382081001,0.0302699021713357,0.0540775765843524,0.041652354331567,0.0771142170749388,-0.0170387777537434,0.0699606391028422
-0.020118465422187,0.0324062191332712,0.0432610049886333,-0.0292821121970322,-0.00549349181825366,0.0363834674346298,0.0287195804757167,-0.0442370781596705,-0.0317789398722832,0.0459447905916058,-0.00801378279294647,0.7,-0.00821866287532504,0.125042351732759,0.0124366466192099,-0.0332758265304419,0.0208387975622553,0.0159937204440846,0.0437065859982102,-0.06608432163014,-0.0475750517966216,0.054092321062941,-0.0388509309408401,0.0694040341156703,-0.175754075394069,0.148292396130453,-0.00661431986764444,0.227023838129189,0.0746445111656037,0.35599967479848,1,0.0226043732387347,-0.0389290613244122,-0.112461283805477,-0.0422523976225023,-0.111500792864343,0.0510052809729183,0.056431190765133,-0.0870168722499292,0.0560797580194597,0.143776397032766,-0.140797988699256,0.0158352956216065,-0.00217088210632735,-0.0566163473780543,0.00776774823303377,-0.073533006048233,-0.100698610196176,-0.115068663243063,0.0595062122050303,0.140450035551428,0.0198563278758405,0.0345696082750204,-0.0967987074999925,0.0965220757619665,0.257839867070552,-0.17845779999316,-0.121785711908981,0.205900694968951,0.0292707734188069,-0.041772748473971,-0.15383391191698,0.015252326036521,-0.0529849751986798,1,-0.193169991480649,-0.198440242742005,-0.195317045163404,-0.193483291851525,-0.197897228726067,0.00270494697207285,-0.0312127344926707,-0.0873455946153439,-0.0191288560565855,-0.0427349351500106,0.0716693187191649
0.123349008046388,0.0271329929768915,-0.0439374429452729,0.154191923295974,-0.0691244809045332,-0.081826646581056,-0.180738096487626,0.23505261335013,-0.5,0.414620404800218,-0.8,0.357309141844203,-0.6,0.8,-0.0311883211834399,0.0656238551934876,-0.0344345715327287,0.344740581045105,-0.0573290607089453,-0.0195148976343798,-0.134903866439178,-0.131968395944471,-0.190751739938153,0.857310205541531,-0.297799181480255,-0.162349540258031,-0.215917324995946,0.694881313525327,0.847688027199003,0.0874407075097674,0.0226043732387348,1,0.0140835435810199,-0.508853302014117,0.301777654594895,0.422927263521938,0.508555481753623,-0.171119124122976,0.00698170679918748,0.0417244319615441,0.0728573405948419,0.0488066225481125,-0.023028358338459,0.0468016875683532,-0.0402670930858388,0.0337373249827636,0.0196373943851784,-0.0437815980801882,-0.000984393653959468,-0.338530956019936,-0.21610762406411,-0.499280019103279,-0.471272228269364,-0.0496528783625694,0.430892160294492,0.33197594799373,0.422682507567659,-0.212914736908978,0.161897847610387,0.197448244559932,-0.27556727841955,0.31818273875927,-0.282871559066775,-0.145554903331133,-0.00684413100145471,0.0820655038213909,-0.0896211744928132,0.0657149202666912,-0.0469641919595095,-0.0042260529425405,1,0.27421151680854,0.0699674628321428,0.501305026086088,0.578233984644512,0.644894410437749
-0.188074673875482,0.098198080002408,-0.180890686600638,-0.0836541342928649,0.149784480007635,-0.0740682228592038,-0.0608184925608813,0.0768117128262334,-0.4685430984925,0.416023339275122,-0.290872404051714,-0.0731356058431076,-0.448095459882135,0.0342237962080979,-0.03307697647236,0.0146665877242295,0.0184106772302043,-0.123489077870959,0.000290890941991748,-0.0127732338540536,0.0805499290493727,0.0557185078548516,0.0975244281165469,-0.0204397267388293,-0.0175823261225753,0.0180110164522333,-0.086144736675935,0.0047759199239919,0.153365844525936,0.00791995634021165,-0.0389290613244122,0.01408354358102,1,-0.185488831123554,0.268841241691646,0.0229578717047378,-0.059242514608495,-0.124556022603858,-0.122425928461157,0.0206649727554279,-0.193370902509258,0.0225962256175342,0.0169297556844542,0.069171855335262,-0.0258692906340258,-0.133095939052432,0.102701529147259,0.0013549310002642,0.000291110504071109,-0.327697816713772,-0.220408509195478,-0.191601367788433,-0.213135011824313,-0.268248898658553,0.195975605956739,0.0876613239788637,0.184269220973048,0.135411210527195,0.12531633102525,0.223433966587652,-0.213576517992932,0.170011008586528,-0.334089852776137,0.00993853176282725,-0.00151382558708237,0.0310508072676355,0.0204737445893345,-0.160434961482981,0.0153369734371462,0.0949178243982315,-0.0735265667915367,1,0.0306022397923961,0.365343956287481,0.0202752780138037,0.0954881142295586
-0.0416195675692207,0.0692896934371956,-0.0378578406301531,-0.0486570923175936,0.0895764352410998,-0.0411833207516132,0.260576144749612,-0.236858631302694,0.408716333533612,-0.382388975081817,0.223668883146554,-0.483326074176723,0.7,-0.7,-0.0159186147449444,-0.0287492141199774,0.0446673478744957,-0.525146663776289,0.158273506265261,0.133877026207352,0.0913258553241976,0.140479080444352,-0.359410758397112,-0.4,0.6,-0.1,0.5,-0.754681508922996,-0.7,-0.0880048116482189,-0.112461283805477,-0.508853302014117,-0.185488831123554,1,0.146206960986611,-0.164898475820651,-0.702141692010551,0.00216059915405578,0.0808985825267712,0.0204378723414361,-0.017005910893376,0.0592703799493564,0.0320508142134565,0.0234633618866493,0.046904666950457,0.0484413744429642,0.019123351216812,0.0494864415099424,-0.0298288098574223,0.359435879901979,0.348796097661799,0.414389376327421,0.396534972776813,-0.193108923988284,-0.6,-0.7,0.121394324632656,0.387305181958284,-0.0726949696909218,0.0414586953124524,0.277493760093396,-0.8,0.311967634237956,0.243227872355787,-0.0633785437863942,0.0165470757666852,0.0371666002807567,0.0956557575251585,-0.0467568253940966,-0.0394736137186385,-0.566757093277198,-0.338316316374417,1,-0.0800367792780264,-0.327053908634345,-0.9
